x0,x1,x10,x11,x12,x13,x14,x15,x16,x17,x2,x3,x4,x5,x6,x7,x8,x9,y0,y1,y10,y11,y12,y13,y14,y15,y16,y17,y2,y3,y4,y5,y6,y7,y8,y9
0.59,0.62,,0.66,0.68,,0.58,0.60,,0.63,0.58,0.55,0.56,0.67,0.68,0.62,0.60,0.60,0.22,0.30,,0.61,0.84,,0.20,0.20,,0.20,0.31,0.43,0.32,0.29,0.36,0.25,0.60,0.85
0.55,0.58,,0.61,0.65,,,0.56,,0.59,0.55,0.50,,0.61,0.64,0.56,0.55,0.50,0.23,0.32,,0.64,0.87,,,0.21,,0.21,0.32,0.43,,0.31,0.31,0.22,0.63,0.86
0.53,0.57,,0.60,0.64,,,0.54,,0.57,0.54,0.50,,0.61,0.62,0.55,0.54,0.49,0.23,0.32,,0.64,0.85,,,0.21,,0.21,0.33,0.43,,0.31,0.29,0.21,0.63,0.86
0.52,0.56,,0.59,0.64,,,0.53,,0.57,0.53,0.48,0.49,0.59,0.61,0.53,0.52,0.48,0.24,0.32,,0.65,0.87,,,0.22,,0.22,0.33,0.43,0.32,0.31,0.26,0.20,0.64,0.86
0.51,0.55,,0.57,0.62,,0.51,0.53,,0.56,0.52,0.47,0.48,0.58,0.58,0.51,0.50,0.47,0.23,0.32,,0.64,0.85,,0.23,0.22,,0.24,0.33,0.43,0.32,0.31,0.24,0.18,0.64,0.86
0.50,0.54,,0.56,0.62,,0.50,0.52,,0.56,0.51,0.46,0.47,0.57,0.56,0.50,0.50,0.47,0.24,0.33,,0.64,0.86,,0.24,0.23,,0.24,0.33,0.43,0.32,0.32,0.23,0.16,0.64,0.86
0.49,0.53,,0.55,0.61,,0.49,0.50,,0.54,0.50,0.45,0.46,0.56,0.54,0.49,0.49,0.46,0.26,0.33,,0.64,0.86,,0.24,0.24,,0.24,0.34,0.43,0.32,0.32,0.23,0.16,0.63,0.86
0.48,0.52,,0.54,0.58,,0.48,0.50,,0.53,0.50,0.44,0.45,0.55,0.52,0.49,0.48,0.46,0.26,0.33,,0.64,0.85,,0.24,0.24,,0.24,0.34,0.44,0.32,0.33,0.23,0.16,0.63,0.86
0.47,0.51,,0.53,0.57,,0.47,0.49,,0.52,0.48,0.43,0.44,0.54,0.52,0.48,0.47,0.45,0.26,0.34,,0.63,0.86,,0.24,0.24,,0.26,0.34,0.44,0.32,0.33,0.24,0.16,0.63,0.86
0.46,0.50,,0.52,0.56,0.60,0.46,0.48,,0.51,0.47,0.42,0.43,0.53,0.51,0.47,0.47,0.45,0.26,0.34,,0.62,0.85,0.98,0.24,0.24,,0.25,0.34,0.44,0.32,0.33,0.24,0.16,0.62,0.85
0.45,0.50,,0.52,0.55,0.58,0.45,0.47,,0.51,0.46,0.42,0.42,0.53,0.50,0.46,0.46,0.45,0.26,0.34,,0.63,0.85,0.98,0.24,0.24,,0.25,0.34,0.44,0.32,0.33,0.24,0.18,0.62,0.85
0.46,0.48,,0.51,0.54,,0.45,0.47,,0.50,0.45,0.41,0.42,0.51,0.50,0.45,0.46,0.44,0.26,0.34,,0.62,0.86,,0.26,0.24,,0.26,0.34,0.45,0.32,0.33,0.26,0.20,0.62,0.85
0.45,0.48,,0.51,0.53,,,0.46,,0.49,0.45,0.41,0.42,0.51,0.51,0.45,0.45,0.44,0.26,0.33,,0.61,0.85,,,0.24,,0.23,0.34,0.45,0.32,0.32,0.30,0.22,0.61,0.84
0.44,0.48,,0.51,0.53,,,0.45,,0.48,0.44,0.40,0.42,0.51,0.51,0.45,0.45,0.44,0.26,0.33,,0.62,0.85,,,0.23,,0.23,0.34,0.45,0.32,0.33,0.32,0.24,0.62,0.85
0.44,0.47,,0.50,0.52,,0.44,0.45,,0.48,0.44,0.40,0.41,0.51,0.52,0.45,0.45,0.44,0.24,0.32,,0.61,0.85,,0.23,0.23,,0.23,0.33,0.45,0.32,0.31,0.37,0.26,0.61,0.85
0.44,0.47,0.44,0.50,0.51,0.51,0.43,0.45,,0.48,0.43,0.40,0.41,0.50,0.52,0.45,0.44,0.44,0.24,0.32,0.97,0.61,0.84,0.98,0.23,0.23,,0.23,0.33,0.45,0.32,0.31,0.38,0.27,0.61,0.83
0.44,0.46,0.44,0.50,0.50,0.50,0.43,0.45,,0.48,0.42,0.40,0.41,0.50,0.52,0.45,0.44,0.44,0.24,0.32,0.97,0.59,0.79,0.97,0.23,0.23,,0.23,0.32,0.45,0.32,0.30,0.40,0.29,0.60,0.79
0.43,0.44,,0.47,0.47,,0.42,0.44,,0.47,0.41,0.37,0.38,0.48,0.52,0.48,0.43,0.43,0.44,0.52,,0.79,0.97,,0.42,0.42,,0.43,0.53,0.63,0.51,0.51,0.49,0.42,0.79,0.97
0.42,0.44,,0.47,0.47,,0.42,0.44,,0.46,0.41,0.37,0.38,0.48,0.52,0.48,0.43,0.44,0.44,0.52,,0.79,0.98,,0.42,0.42,,0.43,0.54,0.62,0.50,0.51,0.46,0.41,0.79,0.97
0.42,0.45,,0.47,0.47,,0.42,0.44,,0.47,0.41,0.37,0.38,0.49,0.52,0.47,0.42,0.42,0.43,0.52,,0.79,0.97,,0.42,0.42,,0.43,0.54,0.62,0.49,0.50,0.43,0.36,0.79,0.97
0.42,0.45,,0.48,0.47,,0.42,0.44,,0.47,0.42,0.37,0.39,0.49,0.50,0.47,0.43,0.43,0.43,0.52,,0.79,0.97,,0.41,0.41,,0.42,0.53,0.62,0.48,0.50,0.40,0.32,0.79,0.97
0.43,0.45,,0.48,0.48,,0.42,0.44,,0.47,0.42,0.37,0.39,0.49,0.50,0.47,0.44,0.43,0.42,0.51,,0.78,0.96,,0.41,0.41,,0.41,0.53,0.61,0.48,0.50,0.38,0.29,0.78,0.96
0.43,0.46,,0.49,0.48,,0.42,0.44,,0.47,0.42,0.37,0.39,0.50,0.50,0.47,0.43,0.43,0.42,0.51,,0.78,0.96,,0.40,0.40,,0.41,0.53,0.61,0.47,0.49,0.38,0.28,0.78,0.96
0.43,0.46,,0.49,0.48,,0.42,0.44,,0.48,0.43,0.38,0.39,0.50,0.50,0.47,0.44,0.44,0.41,0.51,,0.79,0.96,,0.40,0.40,,0.40,0.52,0.61,0.47,0.49,0.36,0.27,0.79,0.96
0.43,0.46,,0.50,0.49,,0.42,0.44,,0.48,0.43,0.38,0.39,0.50,0.50,0.46,0.44,0.44,0.40,0.50,,0.80,0.97,,0.39,0.39,,0.40,0.52,0.61,0.47,0.48,0.36,0.26,0.80,0.97
0.43,0.47,,0.51,0.50,,0.43,0.44,,0.48,0.43,0.38,0.40,0.51,0.51,0.46,0.44,0.44,0.39,0.49,,0.79,0.97,,0.38,0.38,,0.39,0.51,0.61,0.46,0.47,0.36,0.26,0.80,0.97
0.43,0.47,,0.52,0.51,,0.43,0.44,,0.48,0.43,0.39,0.40,0.51,0.52,0.45,0.45,0.44,0.39,0.48,,0.78,0.97,,0.37,0.36,,0.38,0.49,0.61,0.46,0.46,0.38,0.27,0.79,0.96
0.44,0.47,,0.52,0.51,,0.43,0.45,,0.48,0.44,0.40,0.40,0.51,0.52,0.45,0.46,0.44,0.37,0.47,,0.78,0.97,,0.36,0.35,,0.37,0.49,0.61,0.45,0.45,0.39,0.28,0.78,0.96
0.44,0.48,,0.52,0.51,,0.43,0.45,,0.49,0.44,0.40,0.40,0.52,0.53,0.49,0.45,0.44,0.36,0.46,,0.78,0.97,,0.35,0.34,,0.35,0.48,0.60,0.45,0.45,0.42,0.33,0.79,0.97
0.44,0.48,,0.52,0.52,,0.43,0.45,,0.49,0.44,0.40,0.40,0.53,0.52,0.49,0.45,0.44,0.35,0.45,,0.79,0.97,,0.33,0.33,,0.34,0.47,0.60,0.44,0.44,0.43,0.35,0.79,0.97
0.44,0.49,,0.53,0.53,,0.43,0.45,,0.50,0.44,0.40,0.41,0.53,0.54,0.50,0.45,0.44,0.35,0.44,,0.77,0.97,,0.33,0.33,,0.33,0.45,0.59,0.43,0.42,0.49,0.38,0.77,0.96
0.44,0.49,,0.52,0.53,,0.43,0.46,,0.50,0.44,0.40,0.40,0.53,0.54,0.50,0.46,0.44,0.34,0.43,,0.78,0.97,,0.32,0.32,,0.32,0.44,0.58,0.43,0.41,0.51,0.39,0.77,0.96
0.46,0.50,,0.53,0.51,,0.45,0.48,,0.51,0.46,0.41,0.42,0.54,0.57,0.51,0.47,0.45,0.34,0.42,,0.77,0.97,,0.32,0.32,,0.31,0.43,0.58,0.42,0.40,0.39,0.30,0.76,0.96
0.46,0.50,,0.53,0.51,,0.45,0.48,,0.52,0.46,0.42,0.42,0.54,0.56,0.48,0.48,0.45,0.34,0.42,,0.77,0.97,,0.33,0.32,,0.33,0.45,0.58,0.42,0.41,0.34,0.24,0.77,0.96
0.46,0.50,,0.51,0.50,,0.45,0.48,,0.52,0.46,0.42,0.42,0.54,0.55,0.47,0.48,0.46,0.35,0.43,,0.77,0.97,,0.33,0.33,,0.33,0.45,0.58,0.42,0.41,0.32,0.23,0.76,0.96
0.46,0.50,,0.51,0.49,,0.45,0.48,,0.52,0.46,0.42,0.42,0.54,0.53,0.46,0.48,0.46,0.35,0.44,,0.78,0.98,,0.34,0.33,,0.33,0.46,0.58,0.42,0.43,0.30,0.21,0.77,0.97
0.46,0.50,,0.51,0.49,,0.45,0.48,,0.52,0.47,0.41,0.42,0.54,0.51,0.46,0.48,0.48,0.36,0.45,,0.77,0.97,,0.34,0.33,,0.32,0.47,0.58,0.42,0.44,0.30,0.20,0.77,0.96
0.46,0.50,,0.52,0.49,,0.44,0.48,,0.51,0.47,0.41,0.42,0.54,0.50,0.46,0.49,0.49,0.36,0.46,,0.78,0.96,,0.35,0.34,,0.33,0.47,0.58,0.42,0.45,0.30,0.20,0.78,0.96
0.45,0.50,,0.52,,,0.44,0.47,,0.51,0.47,0.41,0.41,0.53,0.50,0.46,0.48,,0.38,0.47,,0.80,,,0.36,0.35,,0.34,0.49,0.58,0.44,0.46,0.31,0.21,0.80,
0.44,0.50,,0.53,,,,0.45,,0.49,0.46,0.40,0.41,0.53,0.50,0.45,0.48,,0.39,0.48,,0.80,,,,0.36,,0.36,0.50,0.59,0.45,0.46,0.34,0.22,0.80,
0.45,0.50,,0.52,,,0.44,0.46,,0.50,0.46,0.39,0.41,0.53,0.50,0.45,0.47,,0.40,0.49,,0.80,,,0.39,0.38,,0.38,0.51,0.59,0.45,0.48,0.36,0.25,0.80,
0.45,0.49,,0.53,,,0.44,0.46,,0.50,0.45,0.39,0.41,0.52,0.50,0.44,0.47,,0.40,0.49,,0.79,,,0.39,0.38,,0.39,0.51,0.59,0.46,0.48,0.39,0.27,0.80,
0.44,0.49,,0.53,,,0.44,0.46,,0.50,0.45,0.39,0.40,0.53,0.51,0.50,0.47,0.48,0.41,0.50,,0.80,,,0.40,0.39,,0.39,0.51,0.59,0.47,0.48,0.48,0.39,0.80,0.97
0.44,0.49,,0.50,,,0.44,0.46,,0.50,0.45,0.38,0.40,0.52,0.51,0.48,0.46,0.48,0.42,0.50,,0.80,,,0.40,0.40,,0.40,0.51,0.60,0.47,0.49,0.48,0.39,0.80,0.97
0.44,0.48,,0.50,0.49,,,0.45,,0.48,0.44,0.38,0.40,0.51,0.46,0.44,0.45,0.45,0.41,0.51,,0.79,0.97,,,0.39,,0.41,0.51,0.61,0.48,0.50,0.42,0.37,0.79,0.97
0.43,0.47,,0.49,0.48,,0.43,0.44,,0.48,0.44,0.38,0.40,0.50,0.51,0.47,0.45,0.45,0.43,0.51,,0.78,0.96,,0.41,0.41,,0.41,0.51,0.61,0.49,0.49,0.58,0.47,0.78,0.96
0.43,0.47,,0.49,0.49,,0.42,0.44,,0.48,0.44,0.38,0.39,0.50,0.52,0.48,0.44,0.44,0.43,0.50,,0.77,0.95,,0.42,0.41,,0.42,0.51,0.62,0.49,0.49,0.59,0.48,0.77,0.95
0.44,0.48,,0.50,0.50,,0.44,0.46,,0.50,0.44,0.39,0.40,0.51,0.50,0.47,0.45,0.45,0.41,0.50,,0.80,0.97,,0.40,0.39,,0.39,0.51,0.61,0.47,0.49,0.36,0.26,0.80,0.96
0.44,0.49,,0.51,0.50,,0.44,0.46,,0.50,0.44,0.39,0.41,0.52,0.51,0.47,0.45,0.45,0.40,0.49,,0.79,0.97,,0.39,0.39,,0.39,0.51,0.61,0.47,0.48,0.36,0.26,0.79,0.97
0.45,0.49,,0.52,0.50,,0.44,0.47,,0.50,0.45,0.40,0.40,0.52,0.51,0.46,0.46,0.45,0.40,0.48,,0.78,0.95,,0.39,0.38,,0.39,0.51,0.61,0.47,0.47,0.37,0.26,0.78,0.95
0.45,0.49,,0.53,0.51,,0.44,0.47,,0.51,0.45,0.40,0.41,0.52,0.52,0.46,0.46,0.44,0.39,0.48,,0.79,0.97,,0.38,0.38,,0.39,0.50,0.61,0.46,0.46,0.38,0.28,0.79,0.97
0.45,0.49,,0.53,0.51,,0.44,0.47,,0.51,0.45,0.41,0.41,0.53,0.51,0.46,0.47,0.45,0.39,0.47,,0.79,0.97,,0.37,0.36,,0.37,0.49,0.61,0.46,0.46,0.37,0.28,0.80,0.97
0.45,0.50,,0.54,0.51,,0.44,0.47,,0.50,0.45,0.41,0.41,0.54,,,0.48,0.45,0.38,0.47,,0.79,0.97,,0.36,0.36,,0.36,0.48,0.61,0.46,0.46,,,0.79,0.97
0.45,0.50,,0.54,,,0.44,0.46,,0.50,0.46,0.41,0.41,0.54,0.55,0.50,0.47,0.44,0.37,0.46,,0.80,,,0.35,0.35,,0.35,0.47,0.60,0.45,0.44,0.52,0.41,0.80,0.97
0.46,0.50,,0.52,,,0.45,0.47,,0.51,0.46,0.42,0.42,0.54,0.55,0.50,0.48,0.46,0.34,0.42,,0.79,,,0.32,0.32,,0.32,0.43,0.59,0.41,0.41,0.55,0.40,0.79,0.97
0.45,0.50,,0.53,,,0.44,0.47,,0.51,0.46,0.42,0.42,0.54,0.55,0.51,0.48,0.46,0.34,0.42,,0.78,,,0.32,0.32,,0.32,0.43,0.59,0.42,0.41,0.53,0.40,0.78,0.97
0.45,0.50,,0.53,0.51,,0.44,0.46,,0.50,0.46,0.41,0.42,0.54,0.55,0.50,0.48,0.45,0.34,0.42,,0.78,0.97,,0.32,0.32,,0.32,0.43,0.59,0.43,0.41,0.51,0.39,0.77,0.96
0.45,0.50,,0.53,,,0.44,0.47,,0.50,0.46,0.41,0.42,0.54,0.54,0.50,0.48,,0.35,0.43,,0.79,,,0.33,0.33,,0.33,0.44,0.59,0.42,0.42,0.51,0.35,0.78,
0.45,0.50,,0.52,0.51,,0.44,0.46,,0.50,0.46,0.41,0.42,0.54,0.50,0.46,0.48,0.45,0.36,0.44,,0.78,0.97,,0.35,0.34,,0.34,0.46,0.59,0.43,0.43,0.34,0.26,0.77,0.96
0.45,0.50,,0.52,0.50,,0.44,0.46,,0.51,0.46,0.41,0.41,0.53,0.52,0.46,0.46,0.45,0.36,0.45,,0.77,0.96,,0.35,0.34,,0.35,0.46,0.59,0.43,0.43,0.35,0.26,0.77,0.95
0.44,0.49,,0.52,0.50,,0.44,0.46,,0.50,0.46,0.41,0.41,0.53,0.52,0.45,0.47,0.45,0.37,0.46,,0.77,0.97,,0.36,0.35,,0.35,0.48,0.59,0.44,0.43,0.34,0.24,0.77,0.96
0.44,0.50,,0.50,0.49,,0.44,0.46,,0.50,0.46,0.41,0.41,0.53,0.51,0.45,0.47,0.48,0.38,0.46,,0.78,0.97,,0.36,0.36,,0.36,0.48,0.60,0.45,0.45,0.33,0.22,0.77,0.96
0.44,0.49,,0.53,,,0.44,0.46,,0.50,0.45,0.40,0.41,0.53,0.50,0.45,0.47,,0.39,0.48,,0.80,,,0.38,0.36,,0.36,0.50,0.60,0.45,0.46,0.33,0.22,0.80,
0.44,0.49,,0.52,,,0.44,0.46,,0.50,0.45,0.40,0.41,0.52,0.49,0.45,0.47,0.48,0.39,0.49,,0.80,,,0.38,0.37,,0.37,0.50,0.60,0.46,0.47,0.34,0.23,0.80,0.98
0.44,0.49,,0.50,0.49,,0.43,0.45,,0.50,0.45,0.40,0.41,0.52,0.49,0.45,0.47,0.48,0.40,0.49,,0.79,0.97,,0.39,0.38,,0.39,0.51,0.61,0.46,0.48,0.35,0.24,0.79,0.97
0.44,0.48,,0.50,0.49,,0.43,0.45,,0.49,0.45,0.39,0.40,0.51,0.49,0.44,0.47,0.49,0.41,0.49,,0.79,0.97,,0.40,0.39,,0.39,0.51,0.61,0.47,0.48,0.38,0.26,0.79,0.97
0.43,0.48,,0.50,0.49,,0.43,0.45,,0.49,0.44,0.39,0.40,0.51,0.48,0.44,0.46,0.47,0.42,0.50,,0.79,0.97,,0.41,0.40,,0.40,0.52,0.62,0.48,0.49,0.39,0.29,0.80,0.97
0.43,0.47,,0.50,0.48,,0.42,0.44,,0.49,0.44,0.39,0.40,0.51,0.50,0.48,0.46,0.46,0.42,0.51,,0.80,0.97,,0.41,0.40,,0.40,0.51,0.62,0.49,0.50,0.55,0.42,0.79,0.97
0.43,0.48,,0.50,0.49,,0.42,0.44,,0.48,0.44,0.39,0.40,0.51,0.50,0.48,0.45,0.44,0.43,0.51,,0.80,0.96,,0.41,0.41,,0.41,0.52,0.62,0.49,0.51,0.51,0.43,0.79,0.96
0.43,0.47,,0.49,0.50,,0.42,0.44,,0.47,0.44,0.38,0.40,0.50,0.50,0.44,0.44,0.44,0.43,0.51,,0.79,0.96,,0.42,0.41,,0.41,0.52,0.63,0.49,0.51,0.58,0.40,0.79,0.96
0.43,0.46,,0.50,0.50,,,0.44,,0.47,0.43,0.38,0.40,0.50,0.50,0.45,0.44,0.44,0.43,0.51,,0.78,0.96,,,0.42,,0.42,0.52,0.64,0.50,0.50,0.58,0.45,0.78,0.95
0.42,0.46,,0.49,0.50,,0.42,0.43,,0.47,0.43,0.38,0.39,0.50,0.50,0.46,0.44,0.44,0.43,0.51,,0.78,0.96,,0.42,0.42,,0.42,0.51,0.64,0.51,0.49,0.58,0.48,0.78,0.96
0.43,0.46,,0.49,0.49,,0.42,0.44,,0.47,0.43,0.39,0.40,0.49,0.52,0.48,0.44,0.44,0.45,0.51,,0.77,0.92,,0.43,0.43,,0.43,0.52,0.65,0.52,0.50,0.57,0.48,0.77,0.92
0.43,0.46,,0.49,0.49,,0.42,0.44,,0.48,0.43,0.39,0.40,0.50,,,0.44,0.43,0.44,0.52,,0.79,0.96,,0.42,0.42,,0.42,0.53,0.65,0.52,0.51,,,0.79,0.96
0.43,0.46,,0.49,0.49,,0.42,0.45,,0.48,0.43,0.39,0.39,0.50,0.52,0.48,0.44,0.44,0.44,0.51,,0.79,0.96,,0.42,0.42,,0.42,0.52,0.64,0.52,0.50,0.48,0.41,0.79,0.96
0.43,0.46,,0.49,0.49,,0.43,0.45,,0.48,0.43,0.39,0.39,0.49,0.52,0.45,0.44,0.44,0.43,0.51,,0.79,0.96,,0.42,0.41,,0.42,0.52,0.64,0.51,0.49,0.43,0.36,0.79,0.96
0.44,0.46,,0.49,0.49,,0.43,0.45,,0.48,0.43,0.39,0.40,0.50,0.50,0.45,0.45,0.46,0.43,0.51,,0.79,0.97,,0.41,0.41,,0.42,0.52,0.63,0.50,0.49,0.40,0.33,0.79,0.97
0.44,0.47,,0.50,0.50,,0.43,0.45,,0.49,0.43,0.39,0.40,0.50,0.50,0.44,0.44,0.45,0.43,0.51,,0.80,0.97,,0.41,0.41,,0.41,0.52,0.62,0.49,0.49,0.37,0.28,0.80,0.97
0.44,0.47,,0.49,0.50,,0.43,0.45,,0.48,0.44,0.39,0.40,0.50,0.49,0.44,0.44,0.45,0.42,0.51,,0.80,0.97,,0.41,0.40,,0.41,0.52,0.62,0.49,0.49,0.34,0.26,0.80,0.97
0.44,0.48,,0.50,0.50,,0.43,0.46,,0.49,0.44,0.40,0.40,0.51,0.48,0.44,0.44,0.45,0.42,0.51,,0.80,0.97,,0.40,0.40,,0.39,0.52,0.62,0.48,0.49,0.34,0.24,0.79,0.97
0.44,0.48,,0.50,0.50,,0.44,0.46,,0.50,0.44,0.40,0.40,0.51,0.48,0.44,0.45,0.45,0.41,0.51,,0.79,0.96,,0.40,0.39,,0.40,0.51,0.61,0.48,0.49,0.34,0.22,0.78,0.96
0.44,0.49,,0.51,0.50,,0.44,0.46,,0.50,0.45,0.40,0.40,0.52,0.48,0.44,0.46,0.46,0.41,0.49,,0.79,0.97,,0.39,0.39,,0.39,0.51,0.61,0.47,0.48,0.33,0.21,0.78,0.97
0.45,0.49,,0.51,0.51,,0.44,0.47,,0.50,0.45,0.40,0.40,0.52,0.49,0.44,0.45,0.45,0.40,0.49,,0.79,0.97,,0.39,0.38,,0.38,0.51,0.61,0.46,0.48,0.32,0.21,0.79,0.96
0.45,0.49,,0.53,0.51,,0.44,0.47,,0.50,0.45,0.40,0.41,0.53,0.49,0.44,0.47,0.45,0.40,0.49,,0.79,0.97,,0.38,0.38,,0.36,0.51,0.60,0.46,0.47,0.32,0.21,0.79,0.96
0.45,0.50,,0.54,0.52,,0.44,0.47,,0.50,0.46,0.41,0.41,0.53,0.50,0.44,0.46,0.45,0.39,0.47,,0.80,0.97,,0.37,0.36,,0.36,0.49,0.60,0.45,0.46,0.34,0.22,0.80,0.97
0.46,0.50,,0.54,0.52,,0.44,0.47,,0.51,0.46,0.41,0.42,0.53,0.51,0.44,0.46,0.44,0.38,0.46,,0.79,0.98,,0.36,0.35,,0.36,0.48,0.60,0.45,0.45,0.35,0.24,0.80,0.97
0.45,0.50,,0.54,,,0.44,0.46,,0.50,0.46,0.42,0.42,0.53,0.50,0.43,0.47,0.45,0.36,0.46,,0.79,,,0.35,0.34,,0.35,0.47,0.60,0.44,0.44,0.34,0.24,0.79,0.97
0.46,0.50,,0.54,0.53,,,0.46,,0.50,0.46,0.42,0.42,0.54,0.48,0.44,0.46,0.45,0.34,0.45,,0.79,0.97,,,0.33,,0.33,0.46,0.60,0.42,0.42,0.34,0.27,0.78,0.97
0.46,0.50,,0.54,0.53,,0.46,0.48,,0.51,0.46,0.42,0.43,0.54,0.55,0.46,0.46,0.44,0.33,0.43,,0.78,0.97,,0.31,0.32,,0.33,0.45,0.59,0.42,0.41,0.49,0.33,0.78,0.97
0.46,0.50,,0.54,0.55,,0.46,0.48,,0.51,0.46,0.42,0.43,0.54,0.54,0.48,0.47,0.44,0.33,0.43,,0.78,0.97,,0.32,0.32,,0.33,0.45,0.58,0.41,0.41,0.51,0.37,0.78,0.97
0.47,0.50,,0.54,0.54,,0.46,0.49,,0.52,0.45,0.42,0.43,0.54,0.55,0.49,0.48,0.45,0.33,0.42,,0.79,0.97,,0.30,0.31,,0.32,0.43,0.58,0.41,0.40,0.54,0.38,0.78,0.96
0.45,0.50,,0.54,0.53,,0.45,0.47,,0.51,0.46,0.41,0.42,0.55,0.56,0.51,0.46,0.44,0.34,0.43,,0.78,0.97,,0.32,0.32,,0.32,0.44,0.58,0.42,0.42,0.48,0.38,0.77,0.96
0.46,0.50,,0.54,,,,0.47,,0.50,0.46,0.41,0.42,0.54,0.56,0.47,0.46,0.44,0.34,0.43,,0.79,,,,0.33,,0.33,0.45,0.58,0.42,0.42,0.44,0.30,0.79,0.97
0.46,0.50,,0.53,0.52,,0.44,0.48,,0.51,0.46,0.41,0.42,0.53,0.55,0.49,0.46,0.45,0.36,0.45,,0.79,0.97,,0.34,0.33,,0.33,0.47,0.59,0.42,0.43,0.39,0.30,0.79,0.97
0.45,0.50,,0.53,0.50,,0.44,0.47,,0.51,0.46,0.41,0.42,0.53,0.53,0.46,0.46,0.44,0.36,0.46,,0.79,0.98,,0.34,0.34,,0.35,0.47,0.59,0.43,0.44,0.34,0.24,0.79,0.97
0.45,0.50,,0.52,0.50,,0.44,0.47,,0.51,0.46,0.40,0.42,0.53,0.53,0.45,0.46,0.44,0.37,0.46,,0.79,0.97,,0.35,0.35,,0.35,0.48,0.59,0.44,0.45,0.32,0.22,0.79,0.97
0.45,0.49,,0.52,,,0.44,0.47,,0.50,0.45,0.40,0.42,0.53,0.51,0.44,0.45,0.45,0.38,0.47,,0.80,,,0.36,0.36,,0.36,0.49,0.59,0.43,0.45,0.30,0.21,0.80,0.97
0.44,0.49,,0.51,,,0.44,0.46,,0.49,0.45,0.40,0.41,0.52,0.49,0.44,0.46,,0.39,0.48,,0.80,,,0.39,0.37,,0.38,0.50,0.59,0.45,0.47,0.30,0.20,0.80,
0.44,0.49,,0.50,0.48,,0.44,0.46,,0.49,0.45,0.40,0.41,0.52,0.49,0.44,0.46,0.45,0.40,0.49,,0.80,0.97,,0.40,0.38,,0.38,0.51,0.60,0.46,0.48,0.32,0.20,0.80,0.97
0.44,0.48,,0.49,0.48,,0.43,0.46,,0.49,0.44,0.40,0.41,0.51,0.48,0.44,0.46,0.46,0.42,0.49,,0.80,0.97,,0.41,0.39,,0.39,0.51,0.60,0.46,0.48,0.33,0.21,0.79,0.97
0.44,0.48,,0.49,0.48,,0.44,0.46,,0.49,0.44,0.39,0.41,0.51,0.48,0.44,0.45,0.45,0.42,0.50,,0.79,0.97,,0.41,0.40,,0.41,0.51,0.60,0.47,0.49,0.34,0.22,0.79,0.97
0.44,0.47,,0.49,0.48,,0.43,0.45,,0.48,0.44,0.39,0.41,0.51,0.48,0.44,0.45,0.44,0.43,0.51,,0.80,0.97,,0.41,0.41,,0.41,0.52,0.61,0.48,0.49,0.36,0.25,0.79,0.97
0.44,0.47,,0.50,0.48,,0.43,0.45,,0.48,0.44,0.39,0.41,0.50,0.48,0.43,0.44,0.44,0.44,0.51,,0.81,0.97,,0.43,0.42,,0.41,0.52,0.62,0.48,0.50,0.38,0.27,0.80,0.97
0.43,0.47,,0.49,0.49,,0.43,0.45,,0.48,0.44,0.38,0.40,0.50,0.49,0.47,0.44,0.44,0.44,0.51,,0.81,0.97,,0.42,0.42,,0.42,0.52,0.62,0.48,0.50,0.45,0.41,0.80,0.97
0.43,0.47,,0.50,0.48,,0.42,0.44,,0.48,0.44,0.38,0.40,0.51,0.49,0.47,0.44,0.44,0.44,0.51,,0.80,0.97,,0.43,0.42,,0.42,0.52,0.63,0.49,0.50,0.49,0.42,0.80,0.97
0.43,0.47,,0.49,0.48,,,0.44,,0.47,0.43,0.38,0.40,0.50,0.49,0.44,0.44,0.43,0.42,0.51,,0.79,0.96,,,0.40,,0.41,0.52,0.64,0.48,0.51,0.49,0.39,0.79,0.96
0.42,0.46,,0.49,0.48,,,0.43,,0.47,0.43,0.38,0.40,0.50,0.50,0.46,0.44,0.43,0.43,0.51,,0.78,0.96,,,0.42,,0.42,0.52,0.64,0.50,0.49,0.56,0.47,0.78,0.95
0.43,0.46,,0.49,0.48,,0.43,0.44,,0.47,0.42,0.39,0.40,0.49,0.50,0.44,0.44,0.43,0.43,0.51,,0.78,0.96,,0.42,0.42,,0.43,0.51,0.64,0.50,0.49,0.57,0.46,0.78,0.95
0.43,0.45,,0.49,0.49,,0.42,0.44,,0.47,0.42,0.38,0.40,0.49,0.54,,0.44,0.44,0.45,0.51,,0.78,0.94,,0.43,0.43,,0.43,0.52,0.65,0.52,0.51,0.61,,0.78,0.94
0.43,0.45,,0.49,0.49,,0.42,0.44,,0.47,0.42,0.38,0.40,0.49,0.54,,0.44,0.43,0.44,0.51,,0.79,0.96,,0.42,0.42,,0.43,0.52,0.65,0.52,0.51,0.58,,0.79,0.95
0.43,0.46,,0.49,0.49,,0.42,0.44,,0.47,0.43,0.38,0.39,0.50,0.53,0.49,0.44,0.43,0.45,0.51,,0.78,0.96,,0.43,0.43,,0.43,0.52,0.64,0.50,0.50,0.54,0.47,0.78,0.95
0.43,0.46,,0.49,0.49,,0.42,0.44,,0.48,0.42,0.38,0.39,0.49,0.54,0.48,0.44,0.43,0.43,0.51,,0.78,0.95,,0.42,0.42,,0.42,0.52,0.64,0.51,0.49,0.49,0.42,0.78,0.95
